gate,facility,gas_x,gas_y,sink_x,sink_y,consumer_x,consumer_y,d_gas_km,d_h2_km,d_total_weighted,storage_type,storage_potential
sink,Sichuan Basin,82617.29938855508,3726502.945168229,-3314.1230680228855,3808461.633931368,1695.3520522704907,3808695.710381215,118.74946749010712,5.014940953312536,123764.40844341966,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,1736.6561024832608,3808513.6798789506,1695.3520522704907,3808695.710381215,115.18436988654831,0.1866577839753927,115371.0276705237,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,6787.423094107747,3808566.3708323613,6456.025987708407,3807778.1691545174,111.73439922675462,0.8550356291323999,112589.43485588701,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,11838.171687934157,3808619.7057375913,13595.045844267734,3808707.8750495566,108.41054969174725,1.7590851681386155,110169.63485988586,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,16888.90518558169,3808673.6846457096,14388.357844662678,3808709.359243509,105.22477004383275,2.5008018076419587,107725.5718514747,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,21939.636405133988,3808728.3087449884,23117.621457940717,3807811.108464755,102.18996624160286,1.4929518206211785,103682.91806222404,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,26990.34961041396,3808783.5769432005,23911.028530826472,3807813.602787414,99.31998744919535,3.2284776867876106,102548.46513598296,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,32041.0481031918,3808839.4892875412,31841.165768077382,3808763.3019127175,96.6295177034,0.21390994360553445,96843.42764700553,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,37091.73517973608,3808896.0469344757,36600.9963619764,3808785.0822760803,94.13394826094573,0.5031279585443188,94637.07621949005,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,42142.4141457491,3808953.2488373397,37398.90083342743,3807868.8830364463,91.84916390771835,4.865877899651824,96715.04180737017,DSA,5.42945004
sink,Sichuan Basin,82617.29938855508,3726502.945168229,47193.08830291749,3809011.09505875,50105.58413642039,3806102.8037378057,89.79125530582866,4.115919142506463,93907.17444833512,DSA,5.42945004
sink,Sichuan Basin,82617.29938855508,3726502.945168229,52243.74191431481,3809069.585533463,52454.07063700973,3810719.691388406,87.97615071621902,1.6634564930010682,89639.60720922009,DSA,5.42945004
sink,Sichuan Basin,82617.29938855508,3726502.945168229,57294.38780121135,3809128.720368722,54826.61669252018,3811656.7762649725,86.41914474665239,3.5328403388007645,89951.98508545317,DSA,5.42945004
sink,Sichuan Basin,82617.29938855508,3726502.945168229,62345.029265391895,3809188.499623283,63573.033077215965,3808965.7267443864,85.13439875565102,1.2480469211637262,86382.44567681475,DSA,5.42945004
sink,Sichuan Basin,82617.29938855508,3726502.945168229,67395.65057049181,3809248.923189458,64366.31744436514,3808972.5124382344,84.13438935078916,3.041917502569781,87176.30685335894,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,72446.26452695373,3809309.9922939977,72299.12015073781,3809044.9975604,83.42935337065254,0.30310670775560855,83732.46007840814,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,77496.87445730077,3809371.704783624,78664.65667070124,3807268.8430349855,83.02680333284408,2.4053571110797103,85432.16044392379,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,82547.47412240067,3809434.062821436,85784.69319801612,3809187.53422062,82.93114704848789,3.2465926283642186,86177.7396768521,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,87598.06683495344,3809497.0653492357,86577.95391158939,3809196.676053445,83.14344248931788,1.0634209446122704,84206.86343393015,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,92648.64639192456,3809560.711196064,94522.1343922586,3808372.660568596,83.66134364350494,2.2184277272030077,85879.77137070794,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,97699.21606883113,3809625.0026068934,96890.25171477809,3809323.177173859,84.4792320253176,0.8634361112177795,85342.66813653539,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,102749.77919583784,3809689.9374156645,103236.19079538161,3809408.092215206,85.58850636835287,0.5621680898025512,86150.67445815542,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,107800.33904535175,3809755.517877596,107189.1760518865,3810383.907326496,86.97802221874362,0.8765805747736758,87854.60279351729,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,112850.87989706312,3809821.7426536526,112768.83130255596,3808625.531298399,88.63459485314688,1.1990219256953671,89833.61677884225,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,117901.42408981871,3809888.612062854,117456.44668413918,3813298.605287355,90.54357458923162,3.4389037036104715,93982.47829284209,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,122951.9559072298,3809956.124750786,123157.607006795,3804187.611558876,92.68936130386274,5.772177822970462,98461.5391268332,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,128002.48813400979,3810024.283117513,128587.51034849921,3811641.5057196147,95.05592696039061,1.719784851716656,96775.71181210727,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,133053.0050534695,3810093.085773886,133345.48948470858,3811724.8607121436,97.62720938545488,1.6577806222906046,99284.99000774548,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,138103.52900369864,3810162.5330916345,135724.45891733633,3811767.6738036308,100.38749089611953,2.8699218074943684,103257.4127036139,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,143154.03471183212,3810232.625691878,145293.81678640892,3809186.7082507554,103.32161305454382,2.381724295615434,105703.33735015926,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,148204.5350395037,3810303.361566531,146087.07733836788,3809202.1626183605,106.41520224508291,2.3866851990891718,108801.88744417208,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,153255.03326836313,3810374.741855095,156495.5217948846,3804810.571079633,109.65476609412663,6.439003207719508,116093.76930184613,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,158305.53267696945,3810446.767702173,157289.24649027846,3804827.2137122005,113.0277576524092,5.710711396969229,118738.46904937843,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,163356.01755416064,3810519.4376338064,167566.28333672203,3806891.3297018013,116.52257986005775,5.557832772410969,122080.41263246871,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,168406.50071957038,3810592.751876768,168359.78716404014,3806909.14667102,120.12860882110053,3.683901392285865,123812.5102133864,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,173456.97593223938,3810666.7113509434,173743.16817652175,3814395.187845286,123.83612708987569,3.7394442059686255,127575.57129584432,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,178507.45603551832,3810741.31520236,181781.96277123052,3809984.697819467,127.63630019624655,3.3607832757141964,130997.08347196075,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,183557.9252969634,3810816.563010823,182575.13846977075,3810004.022726128,131.521086189585,1.2751829915568118,132796.2691811418,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,188608.39653567778,3810892.455030082,187311.10312948807,3811041.5857189903,135.48321685424574,1.3058369515822514,136789.053805828,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,193658.86347934185,3810968.9932592893,194424.67462085027,3812143.6089311107,139.51610027466236,1.4022085012389882,140918.30877590136,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,198709.31999662297,3811046.1741580474,200024.46707433416,3810450.4570033643,143.61376959361857,1.4437765631828103,145057.5461568014,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,203759.7788483389,3811124.000203067,200817.59317846145,3810471.7170104785,147.77084720902582,3.013624044131192,150784.471253157,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,208810.24333390422,3811202.471428515,212688.04103743433,3811720.4760025665,151.9824623116461,3.9122428053792637,155894.70511702535,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,213860.69775123597,3811281.5862255157,213507.29797631406,3810823.3189393003,156.24419219063998,0.5787057166903791,156822.89790733033,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,218911.14533768783,3811361.3468073686,219058.85253047606,3810983.917158213,160.55205004096175,0.4053030407770044,160957.35308173875,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,223961.59897303666,3811441.751262738,225403.338294703,3811172.505556814,164.9024311700355,1.466664761217576,166369.09593125308,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,229012.05244253387,3811522.7993355743,230218.22798967015,3809477.983969199,169.29205334088223,2.3740533551447207,171666.10669602695,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,234062.49946259125,3811604.4929565117,237240.42425517517,3813379.9321328723,173.7179382258097,3.6402459060172796,177358.18413182697,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,239112.94336578122,3811686.8310289686,238033.23940078454,3813405.1398704634,178.17738631538586,2.029370820424127,180206.75713581,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,244163.39700336603,3811769.812772375,244526.02066288548,3809011.4485440794,182.66795111786038,2.7820979735415885,185450.04909140198,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,249213.84457141304,3811853.439796115,249193.6768130175,3811927.6616983428,187.18738151939846,0.07691312793690068,187264.29464733534,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,254264.28940460767,3811937.7109997678,250779.61234655246,3811980.6972319954,191.73363918274944,3.484942182461203,195218.58136521064,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,259314.7442794214,3812022.6278252653,264259.60123554117,3812445.0836092676,196.30487297242766,4.962870057328022,201267.7430297557,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,264365.19350055506,3812108.1885287324,264259.60123554117,3812445.0836092676,200.89936462059256,0.3530552672310506,201252.4198878236,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,269415.64036724274,3812194.393109456,267398.3407968444,3813477.430654532,205.51555766572548,2.3907494429159826,207906.30710864146,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,274466.08817856,3812281.2415718418,274601.0288391428,3811897.0565836686,210.1520256721262,0.40719416377958584,210559.2198359058,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,279516.54015089094,3812368.7361322925,277704.563524836,3813853.2784909564,214.80746046324504,2.342461378131304,217149.92184137634,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,284566.99966251,3812456.8745984994,285948.3967964837,3805875.723794095,219.48065843086073,6.724567194404443,226205.22562526516,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,289617.4509395113,3812545.6573562995,290710.01375224715,3806059.2339189486,224.17049552248844,6.57779465386297,230748.2901763514,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,294667.9068369625,3812635.0836636694,297486.1170465613,3815535.3814805094,228.87596073208812,4.044012390170672,232919.9731222588,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,299718.3705649267,3812725.1557380133,299937.6605536903,3813791.6707058395,233.5961144828146,1.0888260998751076,234684.94058268974,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,304768.83594776614,3812815.872103772,303071.43651430594,3814838.988558368,238.33007899087966,2.640864446647516,240970.94343752717,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,309819.2967673684,3812907.2323681638,309602.9761280981,3810501.8093137653,243.0770422303413,2.41513036700012,245492.1725973414,DSA,5.12963009
sink,Sichuan Basin,82617.29938855508,3726502.945168229,314869.76583446574,3812999.236919425,317573.0691218913,3809914.964480298,247.83626985757533,4.101290667895081,251937.5605254704,DSA,5.12963009
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-164916.4616067051,3802084.6659126687,-154747.57165317706,3802012.5419713156,152.67586636742337,10.169145723701659,162845.012091125,DSA,3.72940993
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-159864.4709266415,3802116.1187307895,-154747.57165317706,3802012.5419713156,149.35278455777004,5.117947471387714,154470.73202915775,DSA,3.72940993
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-154812.51192468018,3802148.2157393163,-154747.57165317706,3802012.5419713156,146.12935087375223,0.15041479377508113,146279.7656675273,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-149760.5622788888,3802180.955528122,-153953.54840097847,3801996.1689671637,143.01228586487338,4.197055955446311,147209.3418203197,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-144708.64724062217,3802214.340977414,-143666.4083746775,3799950.4377693473,140.00871070683496,2.492292035292088,142501.00274212705,DSA,4.43100023
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-139656.744529785,3802248.3684851425,-138883.86067856135,3800780.8170929076,137.12606427289603,1.6586309222768005,138784.69519517283,DSA,5.18856001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-134604.86034209622,3802283.0405411557,-135673.87399970277,3802563.0800206186,134.37213406339674,1.1050847524996428,135477.2188158964,DSA,5.04042006
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-129553.00093632906,3802318.35630187,-129322.11446766398,3802450.640379783,131.75499241291425,0.26609704748818946,132021.08946040244,DSA,4.80751991
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-124501.16302183,3802354.3158488637,-124558.23347285432,3802369.8479843265,129.28294294533652,0.05914628992723139,129342.08923526373,DSA,5.11652994
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-119449.343325501,3802390.9181645173,-119794.30202176806,3802292.087626589,126.96445655499276,0.3588369788043861,127323.29353379716,DSA,5.11652994
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-114397.54804831107,3802428.1656948435,-115016.17977956735,3803137.612510288,124.80809465004955,0.9412863553997008,125749.38100544925,DSA,5.26585007
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-109345.76438995497,3802466.0572739653,-109472.28667469503,3802134.0085741226,122.82238826288258,0.3553367805380068,123177.72504342059,DSA,5.26585007
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-104294.0081302095,3802504.592165066,-103914.19086075509,3802054.7848791573,121.01574229907003,0.5887170395294166,121604.45933859945,DSA,5.1177001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-99242.26643337068,3802543.771414664,-99137.87318038808,3802910.444804286,119.39627957311514,0.38124444379581884,119777.52401691096,DSA,5.80206013
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-94190.53602219574,3802583.594011352,-94374.29094640372,3802848.8633883973,117.97170595240439,0.3226975589754301,118294.40351137982,DSA,6.22439003
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-89138.83265824562,3802624.0602800776,-88816.73018653353,3802780.850318777,116.7491588934831,0.3582361211803748,117107.39501466347,DSA,6.22439003
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-84087.14350790555,3802665.1712827114,-84053.06747560135,3802725.837926445,115.73503655753024,0.06958173351893246,115804.61829104918,DSA,6.37371016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-79035.47481879972,3802706.926104473,-79289.3708019506,3802673.8574286425,114.9348549738211,0.2560404413004636,115190.89541512156,DSA,6.21402979
