lat,lon,storage_type,storage_potential,pga_score,fault_score,site_vulnerability,srf_a_tectonic,risk_category_a,srf_b_geotechnical,risk_category_b,srf_c_shaking,risk_category_c
39.23352244,84.9503113,DSA,45.24029922,1.486196119198946,2.506911738106248,8.999356571209859,3.4991860190547794,Moderate,4.695603423784771,Moderate,2.5437268500722277,Low
39.24338765,85.00784484,DSA,45.24029922,1.4784371134936056,2.523980913312525,9.342035320791098,3.5739286548625637,Moderate,4.832985156376386,Moderate,2.5784600741690307,Low
39.25322616,85.06539343,DSA,45.24029922,1.4898075583406971,2.5411638380301724,8.910584905355991,3.4996411675884938,Moderate,4.6683897530847105,Moderate,2.5472921769490693,Low
39.26303799,85.12295704,DSA,45.24029922,1.4795503408681157,2.5584639814389343,8.443875931833807,3.4118722793466634,Moderate,4.481063305368556,Moderate,2.4996569921359306,Low
39.2728231,85.18053563,DSA,45.24029922,1.4842405850442806,2.575144800086174,8.774579676775202,3.4877605109114116,Moderate,4.618557064745028,Moderate,2.540545758729941,Low
39.2825815,85.23812917,DSA,19.1154995,1.4771926066625878,2.5917916133600247,8.470114396206567,3.433076467920102,Moderate,4.497281123819667,Moderate,2.5108644876262165,Low
39.29231317,85.29573762,DSA,19.1154995,1.465955671065872,2.612427757935186,8.180734804214296,3.382147541130214,Moderate,4.381161741699104,Moderate,2.4813752104415085,Low
39.30201811,85.35336095,DSA,19.1154995,1.4746630384076542,2.8469303881205485,7.72044920205653,3.409953945993877,Moderate,4.2474309738097835,Moderate,2.5109218596864102,Low
39.3116963,85.41099913,DSA,19.1154995,1.4503282600167688,2.6311308711143755,7.54062363393332,3.2587886403488824,Moderate,4.1226069318029115,Moderate,2.4135985807377063,Low
39.32134773,85.46865211,DSA,19.1154995,1.4806401554983388,2.6372366299298475,7.698089067847434,3.3024281751839126,Moderate,4.198939015324279,Moderate,2.449363989062701,Low
39.33097241,85.52631987,DSA,19.1154995,1.4633422065198038,2.6433520669784283,9.009130662069822,3.5625048278591196,Moderate,4.717659560831536,Moderate,2.571924010212393,Low
39.3405703,85.58400237,DSA,19.1154995,1.4873600745209643,2.649880807859106,8.263962181357654,3.423940862557373,Moderate,4.430505063923269,Moderate,2.5137765052060757,Low
39.35014141,85.64169957,DSA,19.1154995,1.4824316601561358,2.7890071008053785,7.921703071401515,3.423573662729833,Moderate,4.319455312784136,Moderate,2.5183314334754465,Low
39.35968573,85.69941143,DSA,19.1154995,1.4815567425264875,2.658681241188189,7.992010054790182,3.372209654310077,Moderate,4.321162967164305,Moderate,2.4857394233513674,Low
39.36920325,85.75713793,DSA,19.1154995,1.4805184920849723,2.6619239012179383,8.495093300351021,3.474136158304665,Moderate,4.522629497217985,Moderate,2.536397595651467,Low
39.37869395,85.81487903,DSA,19.1154995,1.499349428275427,2.6651656153052654,9.2856736180821,3.6395223597516813,Moderate,4.847042341604064,Moderate,2.6277267033650458,Low
39.38815783,85.87263469,DSA,19.1154995,1.4908343810658025,2.690520512541683,8.867858898973822,3.5660823503853467,Moderate,4.681581414524186,Moderate,2.5884426722993688,Low
39.39759487,85.93040487,DSA,19.1154995,1.5025939259476124,2.672216222638068,9.892752752681078,3.7654368396395332,Moderate,5.09258191597909,Moderate,2.692496497628096,Low
39.40700508,85.98818955,DSA,19.1154995,1.4881537439566117,2.6765276927210966,8.844113437474693,3.553532657042471,Moderate,4.668212411116741,Moderate,2.580261897937765,Low
39.41638844,86.04598867,DSA,19.1154995,1.4920104609718972,2.681376910733451,9.461993373877345,3.6806902684337635,Moderate,4.917876916086387,Moderate,2.645818687190908,Low
39.42574493,86.10380222,DSA,28.67329979,1.4889096459046969,2.6865797605061763,7.777353501663541,3.3454334743572054,Moderate,4.24382121112853,Moderate,2.477055065861025,Low
39.43507456,86.16163015,DSA,28.67329979,1.4929490671916643,2.692124045754362,8.273905073896708,3.448727757814022,Moderate,4.4451664655862215,Moderate,2.530797161430978,Low
39.4443773,86.21947243,DSA,28.67329979,1.5044712777606803,2.6976747918361674,9.219551402889046,3.644089059824097,Moderate,4.829144030627124,Moderate,2.633940344496163,Low
39.45365316,86.27732901,DSA,28.67329979,1.509575428451184,2.7060956104421505,9.926971706557048,3.79131477506784,Moderate,5.115837976091723,Moderate,2.7102711108590603,Low
39.46290212,86.33519987,DSA,28.67329979,1.5211315040488274,2.71693947452576,8.975161385115529,3.609841465500634,Moderate,4.741905050570894,Moderate,2.6252768832985773,Low
39.47212417,86.39308498,DSA,28.67329979,1.5190488712783257,2.728608749443389,7.432031145112203,3.3064252651276327,Moderate,4.126153756444889,Moderate,2.4732150621112323,Low
39.48131931,86.45098428,DSA,28.67329979,1.5153143749878746,2.740327438840986,8.003300953665239,3.425418222649903,Moderate,4.355511619229443,Moderate,2.5316169520115444,Low
39.49048752,86.50889775,DSA,28.67329979,1.5078614092673177,2.7520916681474805,8.31615135161385,3.4916345271767057,Moderate,4.480023437981964,Moderate,2.56195948116602,Low
39.4996288,86.56682535,DSA,28.67329979,1.4953771795515822,2.7639032431167903,8.564836544349834,3.5435320842938367,Moderate,4.576866138183925,Moderate,2.58288093510097,Low
39.50874313,86.62476705,DSA,28.67329979,1.496795332105274,2.775762335644117,8.413195610454963,3.5195588895446335,Moderate,4.519148844152918,Moderate,2.5721254610018955,Low
39.51783051,86.6827228,DSA,28.67329979,1.482667740107129,2.787668779852023,8.256969123970215,3.4900285367521935,Moderate,4.453388501601342,Moderate,2.551598190416906,Low
39.52689093,86.74069258,DSA,28.67329979,1.5078593188469822,2.8012276653818917,7.323028740013811,3.3175773763478027,Moderate,4.092600756620696,Moderate,2.477386764924138,Low
39.58068671,87.08880363,DSA,28.67329979,1.4423721958444669,2.871514981194656,6.215445242336354,3.111558197817939,Moderate,3.63742997151126,Moderate,2.3484223360987126,Low
39.58955814,87.14687053,DSA,28.67329979,1.469817405163028,2.885570206467244,5.747089560159148,3.0331482368143603,Moderate,3.4638768274223195,Moderate,2.322270461053905,Low
39.59840254,87.20495116,DSA,28.67329979,1.43379332067119,5.329990948514865,6.649198919332122,4.424973254325215,Moderate,4.299195085704298,Moderate,3.1241931688903852,Moderate
39.60721989,87.26304549,DSA,28.67329979,1.485285524867401,5.4363130644699895,7.873587963071316,4.738459782309478,Moderate,4.8308120080694845,Moderate,3.309424030568569,Moderate
39.61601018,87.32115346,DSA,28.67329979,1.49562343303985,5.528544073372087,7.598244298344616,4.7326079262669225,Moderate,4.743255907228204,Moderate,3.315761711669998,Moderate
39.62477342,87.37927505,DSA,28.67329979,1.5328576020226092,5.590466923823966,5.9644946924889295,4.447989681016551,Moderate,4.117034302569409,Moderate,3.1933041076096482,Moderate
39.63350959,87.43741023,DSA,28.67329979,1.549604790454295,5.581913546337553,5.49827046921446,4.355492304147957,Moderate,3.935532813135013,Moderate,3.1541639850952885,Moderate
39.64221868,87.49555894,DSA,28.67329979,1.5553059698687537,5.386212086897696,5.35889643777248,4.2314771219639695,Moderate,3.8429233804360328,Moderate,3.0849368517678086,Moderate
39.65090068,87.55372117,DSA,28.67329979,1.5701571318952228,4.630421444265486,5.752870091178219,3.9368318799369537,Moderate,3.855295178082474,Moderate,2.9065077215346014,Low
39.65955559,87.61189686,DSA,28.67329979,1.6276813619702968,3.1396025029045718,6.173348144498535,3.2927752889430817,Moderate,3.7483323031684472,Moderate,2.535824382503403,Low
39.66818339,87.67008598,DSA,28.67329979,1.6354293580798285,3.1464503028903508,6.406865102862909,3.3452269794417058,Moderate,3.8462078449551655,Moderate,2.565879216001293,Low
39.67678408,87.72828849,DSA,28.67329979,1.656703875813747,3.1533072410049874,6.187706690425392,3.311206121331696,Moderate,3.768425674696653,Moderate,2.5587851668322834,Low
39.68535764,87.78650437,DSA,28.67329979,1.6630399906305915,3.160173313007216,6.136985859540756,3.306395825600937,Moderate,3.7520450026699823,Moderate,2.5595745742345954,Low
39.69390408,87.84473356,DSA,28.67329979,1.6630399906305915,3.167048467670896,6.176451142390155,3.3177264595026568,Moderate,3.7692061467424782,Moderate,2.565583648918639,Low
39.70242337,87.90297603,DSA,28.67329979,1.6682717972484,3.173932908804988,6.38339548525283,3.36412709062758,Moderate,3.8554534947614902,Moderate,2.5914824995158194,Low
39.71091552,87.96123175,DSA,28.67329979,1.6767076865016937,3.180826424213862,5.931412596589735,3.2797080373753857,Moderate,3.679413398079344,Moderate,2.553413798824148,Low
39.71938051,88.01950067,DSA,19.1154995,1.6779772787420637,3.18772900207902,6.300873272994327,3.3574323392609946,Moderate,3.829086021110361,Moderate,2.593192395168377,Low
39.72781834,88.07778277,DSA,19.1154995,1.6908621755824595,3.194640607157164,8.155727885489629,3.7357245333512457,Moderate,4.5775641458602685,Moderate,2.7884822760455874,Low
39.73622899,88.13607799,DSA,19.1154995,1.6975383347862494,3.201561076495078,7.578967604619811,3.625835559607376,Moderate,4.350914591061439,Moderate,2.736888084282254,Low
39.74461246,88.19438631,DSA,19.1154995,1.7075858117136593,3.2084908713107003,7.312505627557561,3.57902230468096,Moderate,4.249734749970629,Moderate,2.7183493111771617,Low
39.77787435,88.42774974,DSA,19.1154995,1.6880544396747663,3.236891117581964,9.130528005885369,3.950967491870486,Moderate,4.974811201740447,Moderate,2.896952799667986,Low
39.78612179,88.48612296,DSA,19.1154995,1.6929145666708707,3.244729663753598,10.0,4.1302392018780605,Moderate,5.326111759419068,Moderate,2.9891676391286017,Low
39.79434199,88.54450903,DSA,19.1154995,1.6485553519530882,3.247421122971104,10.0,4.118277167071478,Moderate,5.3089063653754565,Moderate,2.9633595480631842,Low
40.85969112,99.94445634,DSA,11.46930027,1.5578656404322453,1.9033046806824432,10.0,3.4190120324708952,Moderate,5.003807192309386,Moderate,2.50571078846408,Low
40.86253314,100.0045539,DSA,11.46930027,1.552433988059473,1.8983006920573915,10.0,3.4148805424465376,Moderate,5.000633733635268,Moderate,2.500950600452901,Low
40.86534685,100.0646561,DSA,5.73466015,1.5457645180546238,1.8933048880781935,10.0,3.410381799455484,Moderate,4.996966784837488,Moderate,2.4954501772562323,Low
40.87088927,100.1848741,DSA,5.73466015,1.531572540598693,1.881677994114518,10.0,3.400310759236867,Moderate,4.988964615062381,Moderate,2.483446922593571,Low
40.87361798,100.2449899,DSA,11.46930027,1.536485764527042,1.875039961036224,10.0,3.3984657098762243,Moderate,4.989602298018061,Moderate,2.484403447027092,Low
40.87631836,100.3051101,DSA,11.46930027,1.5181844059330185,1.8685025413647467,10.0,3.3897065924622787,Moderate,4.980974270646157,Moderate,2.4714614059692352,Low
40.8789904,100.3652347,DSA,11.46930027,1.524048360665211,1.8645428295808064,10.0,3.3894859229899668,Moderate,4.982527910182245,Moderate,2.473791865273369,Low
40.8816341,100.4253636,DSA,11.46930027,1.5114934740480188,1.8622649623638945,10.0,3.3845805233963526,Moderate,4.977050382091987,Moderate,2.4655755731379796,Low
40.88424945,100.4854969,DSA,11.46930027,1.512969183304358,1.8610499619721663,10.0,3.3844157359773908,Moderate,4.977397665716176,Moderate,2.466096498574265,Low
40.88683646,100.5456344,DSA,5.73466015,1.5020134812128048,1.859831543321108,10.0,3.380519816024395,Moderate,4.972771701149344,Moderate,2.459157551724015,Low
40.88939512,100.6057761,DSA,5.73466015,1.5086345924375475,1.858609020134412,10.0,3.3818948877984703,Moderate,4.9751756410019015,Moderate,2.4627634615028517,Low
40.89690099,100.786226,DSA,5.73466015,1.4821639447877175,2.1377666513672424,10.0,3.5135325091199365,Moderate,5.020418908188535,Moderate,2.530628362282803,Low
40.91342199,101.2074146,DSA,5.73466015,1.4754416564150246,2.616393842296429,10.0,3.7508294180727217,Moderate,5.1134554310252955,Moderate,2.6701831465379433,Low
40.91566865,101.2675996,DSA,5.73466015,1.484641670106876,2.6430175401876026,10.0,3.766901271125864,Moderate,5.122460176080271,Moderate,2.6836902641204063,Low
40.91788693,101.3277883,DSA,5.73466015,1.4754692501826474,2.6605421774668847,10.0,3.7729118637882366,Moderate,5.122296135566436,Moderate,2.6834442033496537,Low
40.92223834,101.4481763,DSA,5.73466015,1.476507639997696,2.671442328503552,10.0,3.7786734562510844,Moderate,5.124891521699789,Moderate,2.687337282549683,Low
40.92437148,101.5083757,DSA,5.73466015,1.475419219102806,2.344677433151306,10.0,3.614964482306495,Moderate,5.0591031742713835,Moderate,2.588654761407075,Low
40.92647622,101.5685785,DSA,11.46930027,1.4747762007661462,2.4464199310423758,10.0,3.6656428257510316,Moderate,5.079194466514934,Moderate,2.6187916997724003,Low
40.92855258,101.6287847,DSA,11.46930027,1.4712960408982374,2.543949731042959,10.0,3.7133636777909507,Moderate,5.097308362567887,Moderate,2.64596254385183,Low
40.93060054,101.6889943,DSA,5.73466015,1.4712000202056918,2.6352245707562885,10.0,3.758972291439852,Moderate,5.115524922233535,Moderate,2.6732873833503015,Low
40.93262012,101.7492073,DSA,5.73466015,1.4670032588034612,2.719500074557234,10.0,3.799851014919655,Moderate,5.130701318432831,Moderate,2.6960519776492466,Low
40.93461129,101.8094235,DSA,5.73466015,1.466226173539627,2.7961959804720538,10.0,3.837965842297915,Moderate,5.145729665510261,Moderate,2.718594498265392,Low
40.93657407,101.869643,DSA,5.73466015,1.4633088989853091,2.864901766548132,10.0,3.8714435529696587,Moderate,5.15830391290375,Moderate,2.737455869355625,Low
40.93850845,101.9298657,DSA,5.73466015,1.4607163388252575,2.925372433785077,10.0,3.9009011185401157,Moderate,5.169361022287118,Moderate,2.7540415334306774,Low
40.94041443,101.9900915,DSA,5.73466015,1.4571086624035767,2.977517960166818,10.0,3.9258915788044817,Moderate,5.178347056994794,Moderate,2.7675205854921914,Low
40.942292,102.0503204,DSA,5.73466015,1.4587921611582852,3.021387324115337,10.0,3.948331310405154,Moderate,5.1877943292863815,Moderate,2.7816914939295723,Low
40.94414117,102.1105524,DSA,5.73466015,1.447837295125267,2.565051437658602,10.0,3.7168769073668813,Moderate,5.0921452055818275,Moderate,2.638217808372741,Low
40.94596193,102.1707874,DSA,5.73466015,1.4542311060182924,2.5067719135843696,10.0,3.6896552885976726,Moderate,5.083046825124191,Moderate,2.624570237686286,Low
40.94775428,102.2310254,DSA,5.73466015,1.4458105467576772,2.429911031386949,10.0,3.648698679720778,Moderate,5.064306424980461,Moderate,2.5964596374706908,Low
40.96986329,103.0746419,DSA,5.73466015,1.4544536680152065,4.2169848608989104,10.0,4.5448285308540175,Moderate,5.425178439385865,Moderate,3.137767659078797,Moderate
40.9712293,103.1349187,DSA,5.73466015,1.4571476838876087,4.306638565423134,10.0,4.590463587877849,Moderate,5.44418678663967,Moderate,3.166280179959505,Moderate
40.97256688,103.1951978,DSA,5.73466015,1.4582206355989522,4.391175601508671,10.0,4.633053991434021,Moderate,5.461523374541315,Moderate,3.1922850618119725,Moderate
40.98113363,103.6172094,DSA,5.73466015,1.467377865086701,3.2177948873965208,10.0,4.049110803224271,Moderate,5.230510123513985,Moderate,2.845765185270977,Low
40.98224369,103.6775046,DSA,5.73466015,1.464077064891004,2.583792083217201,9.042105083558967,3.5395401777876954,Moderate,4.719231276023429,Moderate,2.5577943722556595,Low
40.98332529,103.7378015,DSA,5.73466015,1.472043163227047,2.582849251876943,9.122630768750348,3.557563728656655,Moderate,4.754439423166347,Moderate,2.570343750374346,Low
40.98437845,103.7981002,DSA,5.73466015,1.4647925518023883,2.5819005746631065,9.112964300555618,3.5529809129833936,Moderate,4.747482855875824,Moderate,2.5647421335359266,Low
40.98540316,103.8584006,DSA,5.73466015,1.474143494974964,2.5809460531780304,10.0,3.7327160750815045,Moderate,5.105846608625592,Moderate,2.6587699129383875,Low
40.98639942,103.9187026,DSA,11.46930027,1.4715873085671414,2.5799856955025597,10.0,3.7314690403214223,Moderate,5.104632062527369,Moderate,2.656948093791053,Low
40.98736723,103.9790063,DSA,17.20400047,1.4782042387685488,2.5790195154098328,9.240215327558191,3.581014094847119,Moderate,4.803171729612663,Moderate,2.5846499306398982,Low
40.98830659,104.0393115,DSA,17.20400047,1.4743511450998,2.578047518172081,10.0,3.7313291026159803,Moderate,5.105349961674336,Moderate,2.658024942511504,Low
40.98921749,104.0996183,DSA,22.93860054,1.499051331851384,2.5770697117464336,10.0,3.738250255428632,Moderate,5.115034475089841,Moderate,2.6725517126347604,Low
40.99009995,104.1599265,DSA,17.20400047,1.473002534459298,2.5760860859431456,9.937384229223271,3.7174206491540165,Moderate,5.079371922661657,Moderate,2.6503657693808496,Low
40.99095395,104.2202362,DSA,17.20400047,1.473002534459298,2.5750966803209114,9.33108463916999,3.5956660283322432,Moderate,4.836654205515898,Moderate,2.589438988688851,Low
40.99177949,104.2805472,DSA,17.20400047,1.5124554933774037,2.5741014858427773,9.269208818285971,3.594629154591804,Moderate,4.827486021833906,Moderate,2.6066246236078725,Low
40.99257658,104.3408596,DSA,22.93860054,1.4925408746268631,2.5731005077520317,9.22398821257518,3.5791101587791108,Moderate,4.801231736431224,Moderate,2.5898534983592456,Low
40.99334521,104.4011733,DSA,22.93860054,1.5196573279013557,2.572093753263497,8.430652494923367,3.428074573986829,Moderate,4.4945426797825885,Moderate,2.526487772212199,Low
40.99408538,104.4614881,DSA,22.93860054,1.5194453575623157,2.571081247348287,9.134653409005285,3.568304912743895,Moderate,4.775855756096698,Moderate,2.5964569296424043,Low
40.9947971,104.5218042,DSA,22.93860054,1.5350762525844222,2.5700633843891474,9.46786265911109,3.6391270997921183,Moderate,4.915188241556034,Moderate,2.6388510327785064,Low
40.99548035,104.5821215,DSA,22.93860054,1.5356692398412408,2.5690400380916945,9.303364409652978,3.6058936729288154,Moderate,4.849421467416027,Moderate,2.6224499962975507,Low
40.99613515,104.6424398,DSA,22.93860054,1.565139386036789,2.5680109505038424,9.303364409652978,3.6142201729935537,Moderate,4.861003708376676,Moderate,2.639823357738524,Low
40.99676149,104.7027592,DSA,17.20400047,1.553673199061553,2.566976118556348,8.996316998612908,3.5488534187192218,Moderate,4.733391302781055,Moderate,2.6019284548651274,Low
40.99735936,104.7630796,DSA,17.20400047,1.5849089284470108,2.5659355756915323,9.233688416661716,3.605178149712213,Moderate,4.840626053181797,Moderate,2.6440948714418377,Low
40.99792878,104.823401,DSA,11.46930027,1.584021746859753,2.564889301089729,10.0,3.7576511746027905,Moderate,5.146586558961847,Moderate,2.7198798384427705,Low
40.99846973,104.8837232,DSA,11.46930027,1.602315719387169,2.5638373295998838,10.0,3.7626133806160924,Moderate,5.153693753674844,Moderate,2.7305406305122664,Low
40.99898222,104.9440464,DSA,11.46930027,1.6122288508230036,2.562779174847256,10.0,3.7650582426705292,Moderate,5.157447375298653,Moderate,2.736171062947979,Low
40.99946624,105.0043703,DSA,5.73466015,1.6247249263757482,2.5617139077747075,10.0,3.7682744318000783,Moderate,5.162232752105241,Moderate,2.743349128157861,Low
40.9999218,105.064695,DSA,5.73466015,1.644605401350594,3.4004487087338,10.0,4.193605974772078,Moderate,5.337931902286998,Moderate,3.0068978534304964,Moderate
41.0003489,105.1250205,DSA,5.73466015,1.6500256260069568,3.970306894560075,10.0,4.480161135082124,Moderate,5.4540716293147975,Moderate,3.1811074439721967,Moderate
41.00074753,105.1853466,DSA,5.73466015,1.6885954448049416,4.270789638222206,10.0,4.641973452552586,Moderate,5.529596105566418,Moderate,3.294394158349627,Moderate
41.0011177,105.2456734,DSA,5.73466015,1.6985623702233528,4.399639536302324,9.80716621162786,4.67082172154374,Moderate,5.482219340000951,Moderate,3.319745904187495,Moderate
41.0014594,105.3060007,DSA,5.73466015,1.7355321684371638,3.070666226605069,8.963125108137707,3.848617785461225,Moderate,4.893596155950963,Moderate,2.8588316798575897,Low
41.00177264,105.3663286,DSA,11.46930027,1.755702238598513,3.107342982844148,9.818392121156784,4.044060587232985,Moderate,5.251106340470948,Moderate,2.9674634501280304,Low
41.00205741,105.426657,DSA,11.46930027,1.7947467260220853,3.1444632714663108,10.0,4.110655653539781,Moderate,5.346791344702096,Moderate,3.020187017053144,Moderate
41.00231371,105.4869858,DSA,11.46930027,1.8123532235263395,6.157816480731736,9.510427811534925,5.524699769730755,Moderate,5.760675710170853,Moderate,3.885799659488817,Moderate
41.00254155,105.5473151,DSA,11.46930027,1.8803671274957867,6.381410318441095,9.24365303744631,5.603545904958545,Moderate,5.725890129665057,Moderate,3.9670086757744314,Moderate
41.00274092,105.6076446,DSA,17.20400047,1.8755673441250007,6.330065077422933,10.0,5.727702741948967,Moderate,6.016239953134587,High,4.02435992970188,Moderate
41.00291183,105.6679745,DSA,17.20400047,1.9735193738993089,6.033239001420581,9.35860807992406,5.480396928864895,Moderate,5.739498781813465,Moderate,3.9299441327581657,Moderate
41.00305426,105.7283046,DSA,17.20400047,1.9910383512178955,5.6249214127437845,9.292912765455378,5.268354764828336,Moderate,5.638564729218067,Moderate,3.81139071109941,Moderate
41.00316823,105.788635,DSA,17.20400047,2.013855055364931,5.213390271958315,9.229410918701552,5.056733836328947,Moderate,5.539984444018256,Moderate,3.6952712066766082,Moderate
41.00325373,105.8489655,DSA,11.46930027,2.057479968657651,4.844277604973143,10.0,5.039382793083867,Moderate,5.791847508457689,Moderate,3.687771262686533,Moderate
41.00331077,105.9092961,DSA,11.46930027,2.131132199144642,4.526087820874078,10.0,4.902383570180431,Moderate,5.757670443832673,Moderate,3.6365056657490085,Moderate
41.00333933,105.9696268,DSA,11.46930027,2.1809721217003046,4.253702219896583,9.846580094615756,4.750458765381534,Moderate,5.661761330505741,Moderate,3.5693519484507332,Moderate
41.00333943,106.0299575,DSA,5.73466015,2.284850262966713,4.6611267539226455,8.709613947492668,4.757941245349871,Moderate,5.330011034968282,Moderate,3.6402095787060884,Moderate
41.00331106,106.0902882,DSA,5.73466015,2.3461616685092137,3.8236888245617418,8.829019127802258,4.381496738394087,Moderate,5.234810083436937,Moderate,3.4377055612542766,Moderate
40.14294295,120.756089,DSA,45.94070053,2.367840058045734,3.97914247238318,10.0,4.69992325360531,Moderate,5.742964517694929,Moderate,3.6144467765423944,Moderate
40.13598414,120.8150248,DSA,45.94070053,2.521197867770528,4.1388462595495,10.0,4.825782490105908,Moderate,5.836248399018111,Moderate,3.7543725985271665,Moderate
40.12899775,120.8739496,DSA,45.94070053,2.706608490339369,4.931119854164732,10.0,5.277542474184177,Moderate,6.068867366968694,High,4.103301050453041,Moderate
40.12198378,120.9328632,DSA,45.94070053,2.8298921584773087,2.4818457053650853,9.668992368149835,4.023688973855702,Moderate,5.495922951723875,Moderate,3.409388243510894,Moderate
40.11494224,120.9917658,DSA,45.94070053,3.1542981737316005,4.708053789963477,9.350541050718,5.170424557244819,Moderate,5.943546447772537,Moderate,4.240049146299803,Moderate
40.10787314,121.0506571,DSA,45.94070053,3.038677211311395,3.1555986311977957,9.04774767340981,4.2989520136742785,Moderate,5.465689680128042,Moderate,3.6746606834871565,Moderate
40.10077647,121.1095372,DSA,45.94070053,3.4748020387560463,3.2237333983985894,8.88821576267221,4.43195046336055,Moderate,5.5899538002510205,Moderate,3.940822819040426,Moderate
40.09365226,121.1684061,DSA,45.94070053,3.203907311617211,3.323898964072474,8.860634980428523,4.395248671607105,Moderate,5.490596709632788,Moderate,3.8055775742349214,Moderate
40.08650051,121.2272637,DSA,45.94070053,3.4043562598892763,3.243155299278139,8.833182699782538,4.40952106756236,Moderate,5.543646643724355,Moderate,3.8988786156952613,Moderate
40.07932121,121.2861099,DSA,45.94070053,3.229580387737791,3.193683883530996,8.805858042210897,4.326887666529014,Moderate,5.452912148685675,Moderate,3.776439201923063,Moderate
40.0721144,121.3449448,DSA,45.94070053,3.1750074368018613,3.1344105444438664,8.793324367428003,4.278372376748092,Moderate,5.414214830580719,Moderate,3.724660062157077,Moderate
38.46795397,81.14642793,DSA,34.83300018,1.9810087139200896,2.391890041554544,10.0,3.7902476349532987,Moderate,5.270781493878944,Moderate,2.9061722408184165,Low
38.47957707,81.20284641,DSA,34.83300018,1.9465886918448927,2.3952139741895406,9.323639414585484,3.646311477565335,Moderate,4.987134037410059,Moderate,2.8188813488223463,Low
38.49117421,81.25928209,DSA,34.83300018,1.917327171023584,2.628141226699585,9.284120711424489,3.7460929069417657,Moderate,5.006207398319146,Moderate,2.8672507417664748,Low
38.50274539,81.31573495,DSA,34.83300018,1.8868189128467283,3.772661897280574,8.672425917346258,4.186861805963558,Moderate,4.978230311533309,Moderate,3.131132508626835,Moderate
38.51429059,81.37220497,DSA,34.83300018,1.867742281940796,4.241010755996676,8.830634768630935,4.446955016306764,Moderate,5.1275529714280275,Moderate,3.276012072826574,Moderate
38.5258098,81.4286921,DSA,34.83300018,1.840257353539875,4.3638319390407165,9.21785093741958,4.577563363066236,Moderate,5.296009704191926,Moderate,3.3350890875780976,Moderate
38.53730301,81.48519631,DSA,34.83300018,1.8080628104163,4.358691117331545,9.552571995722266,4.632278800935116,Moderate,5.415992145921736,Moderate,3.3477022210214704,Moderate
38.5487702,81.54171758,DSA,34.83300018,1.7654516192845455,4.303486749091777,9.721417613638293,4.625662383058911,Moderate,5.455445042987491,Moderate,3.32245875766209,Moderate
38.56021138,81.59825588,DSA,34.83300018,1.7373646456257943,4.226834612346637,9.89758019357422,4.6141427385759,Moderate,5.499344858149334,Moderate,3.3002271904368894,Moderate
38.57162652,81.65481117,DSA,34.83300018,1.7150929893547282,4.140531762356216,10.0,4.584793777984526,Moderate,5.514143548213134,Moderate,3.2712153223197014,Moderate
38.58301561,81.71138342,DSA,34.83300018,1.6370109828189203,4.049995356962774,10.0,4.516100973327063,Moderate,5.4648034645201236,Moderate,3.1972051967801844,Moderate
38.59437865,81.76797261,DSA,34.83300018,1.6006747262721617,3.957938271615691,10.0,4.459171553689494,Moderate,5.431857544832003,Moderate,3.1477863172480043,Moderate
38.60571561,81.8245787,DSA,34.83300018,1.530595609579895,3.86581284347459,10.0,4.3920851046112634,Moderate,5.385400812526877,Moderate,3.078101218790314,Moderate
38.6170265,81.88120165,DSA,34.83300018,1.5140417168951008,3.774435940679649,10.0,4.341430485408354,Moderate,5.36050387489397,Moderate,3.0407558123409553,Moderate
38.6283113,81.93784145,DSA,34.83300018,1.5111776788292262,3.684282708313526,10.0,4.295494657805531,Moderate,5.341327613194396,Moderate,3.0119914197915936,Moderate
38.63956999,81.99449805,DSA,43.54130173,1.5041992421780583,3.595634648518603,9.736943483790515,4.196465793670822,Moderate,5.21558402009115,Moderate,2.954904288241467,Low
38.65080257,82.05117144,DSA,43.54130173,1.5311239328145263,3.508658426877607,9.773295027264666,4.168325398736095,Moderate,5.223499269407199,Moderate,2.9486013904784643,Low
38.66200902,82.10786156,DSA,43.54130173,1.4801289739296548,3.423450243341684,9.889543353595617,4.133672484568862,Moderate,5.232558979678446,Moderate,2.9040667927198593,Low
38.67318934,82.1645684,DSA,43.54130173,1.4779716427905587,3.340061531006486,9.88055996717545,4.0895342517755005,Moderate,5.211424950187701,Moderate,2.8768574416938257,Low
38.68434351,82.22129192,DSA,43.54130173,1.428778780038693,4.574397926056076,10.0,4.715832597039646,Moderate,5.486391097226692,Moderate,3.2295866458400386,Moderate
38.69547152,82.2780321,DSA,43.54130173,1.4390750189953063,4.482775657728383,10.0,4.673110334562784,Moderate,5.472185139143799,Moderate,3.208277708715699,Moderate
38.70657337,82.33478889,DSA,43.54130173,1.4495143832454365,4.388313194743461,9.7335172191536,4.575714356176081,Moderate,5.350875279908307,Moderate,3.15955431028566,Moderate
38.71764903,82.39156226,DSA,43.54130173,1.4698260455914356,4.292133443269754,9.322932319468968,4.451600999206102,Moderate,5.175530034678113,Moderate,3.1018288922826844,Moderate
38.7286985,82.4483522,DSA,43.54130173,1.491563664860999,4.19512342554015,9.94748880320695,4.534528572869765,Moderate,5.41464567233521,Moderate,3.1482241068993395,Moderate
38.73972177,82.50515866,DSA,43.54130173,1.483866954193109,4.097978449253001,10.0,4.494149310884433,Moderate,5.413142471527844,Moderate,3.119713707291766,Moderate
